activity_id,start_time_local,activity_type,duration_seconds,distance_meters,calories,average_hr_bpm,max_hr_bpm,elevation_gain_m,training_load,aerobic_training_effect,anaerobic_training_effect
10090893731,2022-12-06 04:46:57,treadmill_running,2032.11,4015.09,169,93,105,0,3.45,0.3,0
10091293770,2022-12-06 06:45:40,breathwork,938,0,0,64,94,0,0.16,0,0
10100816181,2022-12-07 22:31:17,treadmill_running,2098.39,4009.36,178,93,114,0,3.68,0.3,0
10105181193,2022-12-08 19:10:45,treadmill_running,1674.65,3235.48,215,112,144,0,10.74,0.9,0
10105797140,2022-12-08 21:42:57,treadmill_running,1208.99,2255.95,109,95,106,0,3.44,0.3,0
10108081587,2022-12-09 12:02:42,walking,1729.79,1485.3,164,96,119,14.94,5.36,0.4,0
10109354408,2022-12-09 16:55:37,treadmill_running,1310.99,3003.18,222,131,161,0,38.23,2.3,0
10110278388,2022-12-09 20:02:27,virtual_ride,5185.81,40376.55,742,135.07,159,31,91.68,3.5,0.7
10111492569,2022-12-10 05:22:22,treadmill_running,2582.51,5033.45,234,100,228,0,6.37,0.5,0
10111586511,2022-12-10 06:13:48,virtual_ride,3122.65,35008.02,386,130.16,166,92,49.45,2.8,0.1
10111864882,2022-12-10 08:16:24,strength_training,2868.76,0,527,133,159,0,53.63,2.6,0.1
10116579763,2022-12-11 05:21:05,treadmill_running,2947.9,5825.12,225,90,103,0,2.6,0.2,0
10116809776,2022-12-11 07:18:23,virtual_ride,3978.57,30242.97,546,136.77,164,93,90.45,3.3,1.5
10116996570,2022-12-11 08:51:41,strength_training,2404.28,0,442,132,159,0,56.83,2.6,0.2
10118904115,2022-12-11 15:03:52,walking,166.79,29.45,19,102,111,0,1.16,0.1,0
10118905630,2022-12-11 15:06:49,incident_detected,9.36,0.03,1,103,104,0,0.05,0,0
10119187465,2022-12-11 15:13:49,walking,2549.43,1516.1,282,113,148,9.41,9.08,0.8,0
10125742792,2022-12-12 23:10:17,treadmill_running,742.37,1271.3,67,95,105,0,3.2,0.2,0
10128385345,2022-12-13 13:50:32,walking,2875.73,2297.35,324,114,163,136.36,27.67,2.1,0
10151171205,2022-12-18 11:10:21,treadmill_running,2098.73,4007.13,211,102,116,0,7.46,0.6,0
10152287752,2022-12-18 14:06:54,strength_training,2106.39,0,438,141,165,0,66.04,2.9,0.1
10153964090,2022-12-18 21:25:48,breathwork,938,0,0,65,88,0,0,0,0
10154804676,2022-12-19 04:32:38,treadmill_running,1812.53,3567.32,164,96,107,0,4.28,0.3,0
10159441817,2022-12-20 04:35:17,treadmill_running,1485.62,3009.01,140,98,108,0,4.84,0.4,0
10162956892,2022-12-20 19:22:10,virtual_ride,3657.93,25093.01,436,135.43,155,45,52.33,2.8,0.4
10173113571,2022-12-22 23:11:09,treadmill_running,1566.37,3007.33,124,92,106,0,2.79,0.2,0
10181905971,2022-12-24 21:28:04,treadmill_running,2120.17,4091.23,199,101,113,0,7.45,0.7,0
10182683417,2022-12-25 04:55:31,treadmill_running,1215.73,2399.05,91,89,96,0,2.39,0.2,0
10182738955,2022-12-25 05:23:22,treadmill_running,2519.08,5509.51,246,101,127,0,9.65,0.9,0
10186893597,2022-12-26 05:36:46,treadmill_running,3400.73,6461.82,253,90,105,0,2.61,0.2,0
10191090798,2022-12-26 21:36:41,breathwork,938,0,0,64,84,0,0.01,0,0
10192218570,2022-12-27 05:08:56,treadmill_running,1378.54,3502.1,234,125,143,0,28.49,2.2,0
10192331886,2022-12-27 06:05:07,strength_training,2732.08,0,465,129,161,0,47.31,2.6,0
10197977972,2022-12-28 05:14:44,treadmill_running,1610.27,4006.25,399,159,185,0,166.46,4,1.1
10198074433,2022-12-28 06:06:31,strength_training,2209.5,0,418,138,157,0,62.52,2.9,0
10203615721,2022-12-29 04:44:25,treadmill_running,2085.11,5042.83,343,125,153,0,42.61,2.5,0
10203777463,2022-12-29 06:11:53,strength_training,2771.14,0,447,128,150,0,40.8,2.4,0
10224098045,2023-01-01 17:49:33,treadmill_running,1572.16,3012.96,167,107,114,0,7.23,0.7,0
10226123112,2023-01-02 04:00:53,treadmill_running,1514.77,3006.32,129,97,104,0,3.54,0.3,0
10232867006,2023-01-03 04:36:32,treadmill_running,1499.91,3009.15,126,94,102,0,3.11,0.3,0
10245123943,2023-01-04 23:04:53,treadmill_running,1936.88,3659.32,165,94,114,0,3.73,0.3,0
10257229788,2023-01-06 21:45:13,treadmill_running,1204.37,2381.12,104,93,101,0,3.12,0.3,0
10258526738,2023-01-07 04:42:46,treadmill_running,2626.03,6110.75,420,127,158,0,57.6,3,0
10259249613,2023-01-07 09:53:24,breathwork,570,0,0,76,107,0,0.34,0,0
10260857856,2023-01-07 13:04:41,strength_training,2558.52,0,486,138,168,0,74.36,3.2,0.3
10265349602,2023-01-08 05:49:03,treadmill_running,2380.2,5058.69,232,101,128,0,6.48,0.7,0
10265721445,2023-01-08 08:07:00,strength_training,3772.89,0,622,132,167,0,71.1,3,1.9
10268456886,2023-01-08 15:01:42,walking,1191.06,1381.05,120,94,115,20.31,5.32,0.6,0
10271970781,2023-01-09 04:17:47,treadmill_running,1804.71,4371.21,297,125,154,0,46.39,2.8,0
10272018471,2023-01-09 04:53:43,strength_training,1232.63,0,141,106,137,0,7.04,0.8,0
10278430428,2023-01-10 04:20:12,treadmill_running,1533.84,3008.49,150,101,141,0,8.59,0.9,0
10285216925,2023-01-11 04:02:31,treadmill_running,1494.69,3003.03,131,97,104,0,4.34,0.5,0
10292008671,2023-01-12 05:11:41,treadmill_running,1893.42,4007.87,265,117,146,0,25.23,2.2,0
10298189765,2023-01-13 04:08:15,treadmill_running,1215.5,2529.18,109,97,123,0,4.39,0.5,0
10298784047,2023-01-13 07:14:30,walking,2430.36,754,106,70,93,1.23,1.46,0.1,0
10302639672,2023-01-13 20:59:05,strength_training,578.69,0,57,100,125,0,3.45,0.4,0
10304139414,2023-01-14 05:08:21,treadmill_running,1201.39,2369.7,98,93,102,0,2.69,0.3,0
10304224210,2023-01-14 05:48:13,treadmill_running,2174.97,5509.28,503,153,187,0,166.58,4.1,2.5
10308169340,2023-01-14 16:41:12,strength_training,3138.58,0,547,135,153,0,54.51,2.8,0
10310660437,2023-01-15 04:34:08,treadmill_running,1219.83,2356.55,89,88,97,0,2.24,0.2,0
10310724695,2023-01-15 04:57:09,treadmill_running,2116.19,5453.76,411,139,163,0,78.31,3.2,0
10310897482,2023-01-15 06:26:08,virtual_ride,2815.94,19529.35,318,,,77,,,
10311182246,2023-01-15 08:10:35,strength_training,3148.41,0,418,118,147,0,29.35,2.1,0
10315961499,2023-01-15 20:08:26,breathwork,938,0,0,67,92,0,0.2,0,0
10317517634,2023-01-16 05:20:41,treadmill_running,1560.43,2998.33,124,92,100,0,3.39,0.3,0
10317633496,2023-01-16 06:06:22,strength_training,2138.7,0,312,123,162,0,46.1,2.1,1.7
10320899221,2023-01-16 17:41:25,virtual_ride,2781.88,19529.91,322,,,77,,,
10323747456,2023-01-17 04:13:40,treadmill_running,1572.6,4111.38,297,133,153,0,47.79,2.6,0
10328652568,2023-01-17 20:48:08,strength_training,403.33,0,34,92,112,0,1.64,0.1,0
10330554684,2023-01-18 04:36:07,treadmill_running,2474.48,4775,177,90,105,0,2.62,0.2,0
10333532161,2023-01-18 15:31:14,walking,3590.75,6048.4,362,108,132,65.15,9.22,0.8,0
10337358148,2023-01-19 06:17:12,strength_training,2762.65,0,436,130,165,0,55.85,2.4,1.2
10343340342,2023-01-20 04:28:16,treadmill_running,2088.49,5032.6,315,123,158,0,39.27,2.4,0
10343398100,2023-01-20 05:11:02,virtual_ride,1435.91,10006.23,169,,,51,,,
10349299562,2023-01-21 04:34:18,treadmill_running,5706.57,12039.62,607,111,158,0,54.32,2.7,0
10349381036,2023-01-21 06:34:04,virtual_ride,1344.75,9523.46,154,,,26,,,
10349641086,2023-01-21 07:03:20,virtual_ride,2888,19077.3,378,0,0,156,,,
10350708253,2023-01-21 11:36:14,breathwork,938,0,0,64,82,0,0.08,0,0
10351874331,2023-01-21 13:37:58,strength_training,3233.55,0,483,126,151,0,38.19,2.3,0
10356134979,2023-01-22 07:36:03,treadmill_running,1215.24,2282.84,249,140,160,0,45.01,2.4,0
10357437633,2023-01-22 11:13:35,strength_training,2824.43,0,452,130,154,0,52.27,2.5,0.2
10358009864,2023-01-22 12:55:44,treadmill_running,457.25,838.33,53,107,114,0,3.28,0.2,0
10359137086,2023-01-22 13:09:25,virtual_ride,2361,19506.83,312,0,0,59,,0,
10362571183,2023-01-23 04:18:57,treadmill_running,1537.27,4012.39,281,131,152,0,46,2.5,0
10362797036,2023-01-23 04:53:16,virtual_ride,1970,15046.59,245,125,148,41,,,
10368822359,2023-01-24 03:55:06,treadmill_running,1526.48,3009.17,120,93,100,0,2.87,0.2,0
10380680429,2023-01-24 04:33:19,virtual_ride,1359.78,11094.86,200,129,168,31,,,
10376087498,2023-01-25 07:18:28,treadmill_running,1292.14,2513.02,103,93,101,0,2.78,0.2,0
10380677753,2023-01-25 18:56:57,virtual_ride,817,5173.03,81,0,0,25,,,
10386032928,2023-01-26 19:03:39,treadmill_running,567.94,746.95,45,91,107,0,2.07,0.1,0
10388358014,2023-01-27 04:22:24,treadmill_running,1275.05,3008.28,170,116,142,0,17.54,1.6,0
10388435318,2023-01-27 04:52:36,virtual_ride,1687.04,12202.55,171,112,127,31,,,
10392677665,2023-01-27 20:23:36,virtual_ride,1768.13,13108.31,215,0,0,51,,,
10394266394,2023-01-28 05:28:19,treadmill_running,1252.67,2395.7,119,102,152,0,7.43,0.7,0
10394561449,2023-01-28 05:58:36,virtual_ride,6675.08,31144.31,865,144,182,609,,,
10396218154,2023-01-28 12:43:05,breathwork,938,0,0,87,110,0,1.07,0.1,0
10397945174,2023-01-28 15:55:31,strength_training,3436.98,0,430,120,147,0,27.04,2.1,0
10399165415,2023-01-28 19:28:59,virtual_ride,1962,15406.46,242,120,145,40,,,
10401045693,2023-01-29 06:29:34,treadmill_running,2182.54,4169.52,144,85,98,0,2.32,0.2,0
10401480089,2023-01-29 08:18:39,strength_training,4723.09,0,552,118,154,0,25.68,2.1,0
10407687365,2023-01-30 04:36:34,treadmill_running,1526.19,4004.87,282,134,151,0,50.32,2.6,0
10407734464,2023-01-30 05:11:35,strength_training,1228.76,0,127,103,139,0,7.84,0.7,0
10414000237,2023-01-31 04:23:50,treadmill_running,1730.46,4100.83,224,114,144,0,22.31,2,0
10420852874,2023-02-01 04:45:57,treadmill_running,1264.89,3014.57,167,115,137,0,14.72,1.3,0
10427326438,2023-02-02 04:08:54,treadmill_running,1316.81,3511.92,228,129,147,0,35.02,2.3,0
10427415685,2023-02-02 04:39:25,virtual_ride,1951.58,15016.95,224,119,129,38,,,
10431674448,2023-02-02 19:14:24,virtual_ride,2495.65,19922.39,309,123,149,32,,,
10433712493,2023-02-03 04:29:48,treadmill_running,1544.44,3019.29,121,93,106,0,3.25,0.3,0
10438125586,2023-02-03 21:04:41,treadmill_running,1460.89,3522.76,231,125,162,0,38.25,2.4,0
10439784940,2023-02-04 06:58:54,virtual_ride,1834,13174.71,222,120,139,48,,,
10441172957,2023-02-04 11:03:03,strength_training,3611.72,0,552,132,156,0,55.75,2.7,0.3
10443317674,2023-02-04 16:21:36,treadmill_running,1608.67,4006.08,266,130,160,0,47.57,2.5,0.3
10446339778,2023-02-04 18:38:45,virtual_ride,2294,13899.71,341,138,199,100,,,
10446337554,2023-02-05 04:21:57,treadmill_running,6471.81,15049.39,889,130,168,0,105.12,3,2.3
10446435786,2023-02-05 06:30:36,virtual_ride,1353,10989.49,200,139,162,61,,,
10446435998,2023-02-05 06:54:13,virtual_ride,747,6297.02,109,139,160,28,,,
10446887598,2023-02-05 08:07:29,strength_training,5439.17,0,639,122,155,0,42.66,2.4,0.2
10453295362,2023-02-06 04:53:06,treadmill_running,128.69,194.57,19,177,239,0,2.23,0.2,0
10453335895,2023-02-06 04:55:52,treadmill_running,1398.5,3004.53,141,104,139,0,12.49,1.1,0
10457591973,2023-02-06 05:24:01,virtual_ride,775,6121.06,96,118,130,12,,,
10453507183,2023-02-06 06:15:22,strength_training,1893.08,0,263,119,153,0,25.99,2,0
10457590551,2023-02-06 17:34:45,virtual_ride,990,7717.98,125,125,149,37,,,
10457591345,2023-02-06 17:52:31,virtual_ride,1704.93,14119.15,230,139,157,33,,,
10459873866,2023-02-07 04:43:27,treadmill_running,1202.36,3089.13,199,127,141,0,25.81,2,0
10460387921,2023-02-07 05:32:25,virtual_ride,817,7095.76,125,133,162,12,,,
10464871136,2023-02-07 19:52:43,virtual_ride,1492,11210.05,169,135,150,31,,,
10470717728,2023-02-08 17:36:35,treadmill_running,2335.82,4503.01,210,102,117,0,7.49,0.6,0
10477905820,2023-02-09 19:16:48,treadmill_running,1206.46,2459.45,121,105,126,0,7.04,0.6,0
10478326869,2023-02-09 19:46:45,virtual_ride,2055.01,15014.91,201,0,0,38,,,
10480072233,2023-02-10 04:14:53,treadmill_running,1534.71,3006.18,132,99,111,0,4.63,0.4,0
10487690102,2023-02-11 04:50:25,hiking,16641.24,10741.82,1558,115,164,568.48,99.14,3.4,0
10493396041,2023-02-12 05:48:39,virtual_ride,8049.66,42493.01,680,116,141,334,,,
10499494686,2023-02-12 23:23:42,treadmill_running,1736.95,3367.03,192,111,130,0,13.21,1.2,0
10500052751,2023-02-13 04:33:23,treadmill_running,1823.61,3503.74,143,94,116,0,3.27,0.3,0
10504754718,2023-02-13 20:35:25,treadmill_running,953.19,1826.1,70,91,101,0,2.41,0.2,0
10511246713,2023-02-14 19:27:07,treadmill_running,1591.43,3038.43,112,90,99,0,2.42,0.2,0
10512018392,2023-02-14 20:09:27,virtual_ride,1807,13034.53,212,0,0,48,,,
10517323090,2023-02-15 17:57:41,treadmill_running,1444.72,3011.01,191,115,141,0,16.53,1.6,0
10517956103,2023-02-15 18:25:44,virtual_ride,2419,20129.53,336,0,0,32,,,
10520217191,2023-02-16 04:34:03,treadmill_running,1538.24,3009.43,107,89,97,0,2.28,0.2,0
10520288091,2023-02-16 05:05:16,virtual_ride,1837,14097.42,202,116,137,21,,,
10526639385,2023-02-17 04:29:44,treadmill_running,1524.86,3008.31,103,89,101,0,2.41,0.2,0
10526954189,2023-02-17 06:10:36,strength_training,4492.11,0,537,121,148,0,29.89,2.2,0
10532700820,2023-02-17 16:11:51,virtual_ride,1148.44,8089.34,111,128,217,12,,,
10532542237,2023-02-18 05:31:55,treadmill_running,2503.24,5035.36,182,93,123,0,3.9,0.3,0
10532701027,2023-02-18 06:17:00,virtual_ride,4259,28205.94,427,118,239,102,,,
10539433022,2023-02-19 07:03:02,walking,4015.48,5136.63,351,88,104,31.88,10.77,1.2,0
10539877162,2023-02-19 08:42:12,virtual_ride,4508.2,30038.9,416,125,239,102,,,
10546159076,2023-02-20 04:36:28,treadmill_running,1252.01,3008.2,152,108,133,0,14.17,1.6,0
10546204366,2023-02-20 05:00:36,virtual_ride,1255,10545.22,186,129,155,28,,,
10552984449,2023-02-21 05:55:47,walking,3465.22,4550.83,326,97,115,70.87,9.77,1.1,0
10559786227,2023-02-22 04:45:46,treadmill_running,1688.19,3568.63,259,121,139,0,24.99,2.2,0
10566328769,2023-02-23 04:01:23,virtual_ride,850,6268.3,86,141,239,12,,,
10566325995,2023-02-23 04:18:51,hiit,493.61,0,78,121,147,0,9.59,1.1,0
10570800827,2023-02-23 19:09:48,virtual_ride,2767.18,21149.08,301,121,149,32,,,
10572837457,2023-02-24 04:30:11,virtual_ride,2669.53,20068.24,279,119,239,32,,,
10572830251,2023-02-24 05:17:18,treadmill_running,922.33,2018.18,165,138,180,0,49.24,2.5,1.5
10572863660,2023-02-24 05:43:28,hiit,507.27,0,86,126,145,0,12.55,1.2,0
10576735712,2023-02-24 19:12:01,treadmill_running,1455.6,2821.14,152,107,121,0,7.21,0.7,0
10578649825,2023-02-25 04:47:05,treadmill_running,2304.09,5026.42,233,105,136,0,11.59,1.3,0
10578745301,2023-02-25 05:32:40,virtual_ride,2656,21210.16,328,121,239,32,,,
10578785529,2023-02-25 06:34:43,hiit,478.83,0,78,124,145,0,10.6,1.2,0
10578801294,2023-02-25 06:44:30,hiit,415.69,0,87,148,178,0,25.06,2.1,0
10582847054,2023-02-25 17:36:09,strength_training,1376.56,0,153,107,135,0,7.6,0.7,0
10585418618,2023-02-26 06:32:48,virtual_ride,3234.9,24540.65,338,136,240,38,,,
10585451708,2023-02-26 07:36:50,hiit,476.97,0,82,127,153,0,15.38,1.5,0
10585716942,2023-02-26 08:07:55,strength_training,3569.95,0,535,130,158,0,54.01,2.8,0.1
10588042196,2023-02-26 13:43:55,treadmill_running,1650.84,3008.84,148,99,112,0,5.82,0.5,0
10590748082,2023-02-26 20:43:02,breathwork,938,0,0,67,88,0,0.08,0,0
10592036531,2023-02-27 04:22:34,treadmill_running,1347.65,3533.25,216,125,155,0,27.99,2.2,0
10592054717,2023-02-27 04:48:12,hiit,478.21,0,72,119,141,0,8.02,0.8,0
10592240193,2023-02-27 06:06:04,strength_training,1838.51,0,309,129,163,0,48.68,2.5,0.5
10598445900,2023-02-28 04:47:31,treadmill_running,2101.44,4010.3,170,95,111,0,4.56,0.4,0
10598472076,2023-02-28 05:37:57,hiit,475.98,0,86,130,150,0,15.18,1.5,0
10603217658,2023-02-28 19:28:46,strength_training,3148.64,0,435,122,149,0,29.4,2.2,0
10605229585,2023-03-01 04:18:57,treadmill_running,1207.02,3041.16,181,121,143,0,21.33,2,0
10605255741,2023-03-01 04:44:31,hiit,480.61,0,91,133,156,0,18.03,1.7,0
10611824488,2023-03-01 09:49:17,walking,14366.09,3552.32,870,84,121,71.07,7.15,0.7,0
10611824537,2023-03-02 03:12:21,treadmill_running,1538.88,4009.92,232,123,158,0,28.02,2.2,0
10611934921,2023-03-02 03:43:40,virtual_ride,1893,15195.24,227,118,133,26,,,
10611918040,2023-03-02 04:19:46,hiit,397.76,0,78,139,170,0,16.37,1.6,0
10611955811,2023-03-02 04:29:00,strength_training,1062.31,0,29,235,240,0,0,0,0
10618535466,2023-03-03 04:45:38,treadmill_running,1364.46,3686.84,266,140,166,0,57.71,2.9,0
10618567197,2023-03-03 05:18:45,hiit,478.36,0,87,133,166,0,19.22,1.9,0
10622887951,2023-03-03 20:07:00,strength_training,1153.42,0,119,104,136,0,8.05,0.7,0
10624541262,2023-03-04 04:21:30,treadmill_running,2662.84,7006.17,477,136,176,0,117.62,3.4,2
10624922178,2023-03-04 05:14:51,virtual_ride,5243,40152.82,636,127,236,136,,,
10624749742,2023-03-04 06:48:27,hiit,484.03,0,79,126,155,0,11.31,1,0
10627890824,2023-03-04 14:53:52,strength_training,2928.87,0,369,120,145,0,23.21,2,0
10631612221,2023-03-05 06:19:41,treadmill_running,2369.75,5023.34,249,106,135,0,17.72,1.7,0
10633861471,2023-03-05 07:06:28,virtual_ride,2469,20117.36,311,124,238,32,,,
10632018382,2023-03-05 08:11:36,strength_training,3980.15,0,412,110,143,0,14.99,1.5,0
10632551625,2023-03-05 10:40:57,hiit,406.12,0,90,146,164,0,25.03,2.1,0
10638586552,2023-03-06 03:49:16,treadmill_running,1769.31,4055.1,274,123,184,0,68.55,2.7,2
10638700152,2023-03-06 04:24:23,virtual_ride,1609,13038.97,200,0,0,20,,0,
10638655461,2023-03-06 04:55:38,hiit,487.89,0,56,106,125,0,3.58,0.3,0
10645120289,2023-03-07 04:44:28,treadmill_running,1861.74,4010.28,213,110,155,0,16.8,1.6,0
10645145595,2023-03-07 05:20:42,hiit,493.37,0,61,110,134,0,5.27,0.5,0
10649465006,2023-03-07 19:21:03,treadmill_running,514.52,1007.98,42,93,114,0,1.82,0.1,0
10651950124,2023-03-08 04:28:55,treadmill_running,1908.34,5139.76,298,126,171,0,56.06,2.7,0.5
10651977726,2023-03-08 05:08:54,hiit,370,0,22,79,110,0,0.98,0,0
10652170164,2023-03-08 06:12:07,strength_training,1913.69,0,319,129,158,0,35,2.3,0
10655932822,2023-03-08 18:38:55,strength_training,1490.74,0,195,115,152,0,16.01,1.5,0
10658365154,2023-03-09 04:43:30,treadmill_running,209.53,373.2,19,93,101,0,1,0,0
10658403427,2023-03-09 04:53:16,treadmill_running,808.89,2441.74,186,155,170,0,66.79,2.7,1.2
10658421515,2023-03-09 05:10:23,hiit,396.29,0,65,124,136,0,9.33,0.8,0
10658441104,2023-03-09 05:17:41,strength_training,616.93,0,97,122,139,0,11.34,1,0
10663052649,2023-03-09 20:47:34,strength_training,1196.33,0,131,106,135,0,7.83,0.7,0
10663187769,2023-03-09 21:12:31,strength_training,1026.12,0,139,116,148,0,13.02,1.2,0
10664628958,2023-03-10 04:47:42,treadmill_running,1344.82,3010.23,144,105,126,0,8.79,0.8,0
10664908504,2023-03-10 06:30:33,strength_training,2897.48,0,398,123,153,0,32.17,2.2,0.1
10670323200,2023-03-10 20:55:24,virtual_ride,3273.64,20068.06,251,131,240,32,,,
10670874253,2023-03-11 05:29:53,treadmill_running,6218.56,15032.69,710,119,166,0,49.17,2.6,0
10670874363,2023-03-11 07:43:24,indoor_cardio,491.5,0,82,125,145,0,13.15,1.2,0
10673420736,2023-03-11 14:06:56,strength_training,3736.97,0,422,116,151,0,21.33,2,0
10676990099,2023-03-12 04:26:29,treadmill_running,1814.76,3502.34,153,96,120,0,5.66,0.5,0
10677184480,2023-03-12 05:09:54,virtual_ride,5600.06,40058.7,547,61,239,61,,,
10677603357,2023-03-12 08:13:10,strength_training,3710.27,0,494,122,155,0,34.51,2.2,0.1
10680699393,2023-03-12 14:29:45,walking,3618.49,1795.12,269,93,112,39.58,3.51,0.3,0
10682683551,2023-03-12 19:31:36,strength_training,2261.4,0,237,106,154,0,11.69,1,0
10686682268,2023-03-13 05:04:33,virtual_ride,2734,20202.16,273,0,0,32,,,
10684454427,2023-03-13 06:08:59,strength_training,3619.14,0,415,116,143,0,19.31,1.7,0
10688334163,2023-03-13 19:11:11,treadmill_running,1890.44,5354.82,377,140,177,0,98.7,3.3,0.3
10695817424,2023-03-14 21:37:50,treadmill_running,868.07,1692.08,56,85,94,0,1.72,0.1,0
10696132980,2023-03-14 22:37:01,treadmill_running,1240.34,1723.72,67,81,94,0,1.51,0.1,0
10697452701,2023-03-15 05:43:55,virtual_ride,2094,15188.4,197,0,0,26,,,
10702586853,2023-03-15 21:16:57,strength_training,2164.58,0,209,103,140,0,7.51,0.6,0
10704014332,2023-03-16 04:53:31,strength_training,1890.99,0,231,114,149,0,14.75,1.3,0
10709132856,2023-03-16 05:33:34,virtual_ride,2056,16199.81,244,0,0,26,,,
10709085296,2023-03-16 21:06:02,treadmill_running,1202,3620.23,239,142,161,0,61.09,2.8,0.1
10710693904,2023-03-17 04:23:59,virtual_ride,2238,17082.49,238,0,0,26,,,
10710622275,2023-03-17 05:07:12,treadmill_running,1598.06,5021.74,349,150,165,0,86.04,3.2,0
10714568903,2023-03-17 18:36:50,strength_training,1540.2,0,132,97,125,0,4.32,0.3,0
10716567332,2023-03-18 04:16:22,treadmill_running,1900.85,4050.11,157,93,123,0,6.81,0.6,0
10716607922,2023-03-18 04:53:26,treadmill_running,1445.05,5026.91,345,162,180,0,115.14,3.5,0
10717015986,2023-03-18 05:38:45,virtual_ride,2561,21144.94,329,0,0,32,,,
10720252649,2023-03-18 14:36:48,mountain_biking,5193.48,25535.69,491,106,135,207.16,22.36,1.9,0
10721111612,2023-03-18 17:25:26,strength_training,1929.88,0,236,114,131,0,12.5,1.1,0
10723672832,2023-03-19 05:55:20,treadmill_running,2519.95,5027.84,163,87,94,0,2.27,0.2,0
10723720871,2023-03-19 06:51:24,hiit,517.13,0,75,117,138,0,8.77,0.7,0
10726783176,2023-03-19 13:11:53,strength_training,4531.02,0,543,119,149,0,29.09,2.1,0
10728152874,2023-03-19 16:19:02,walking,3751.9,3589.15,278,97,120,47.79,3.3,0.2,0
10730677494,2023-03-20 04:21:47,treadmill_running,1454.83,3007.42,113,93,121,0,3.35,0.3,0
10730750115,2023-03-20 04:50:37,virtual_ride,1375,10064.31,133,0,0,16,,,
10730744197,2023-03-20 05:19:26,hiit,490.49,0,104,144,161,0,27.74,2,0.1
10737368842,2023-03-21 04:38:05,virtual_ride,2676,20088.19,274,0,0,32,,,
10737337855,2023-03-21 05:29:43,hiit,868.01,0,88,112,137,0,6.67,0.5,0
10741092394,2023-03-21 17:12:48,strength_training,2568.02,0,339,120,144,0,23.4,1.9,0
10748757314,2023-03-22 05:11:17,virtual_ride,2052,14616.3,188,0,0,23,,,
10744487877,2023-03-22 05:50:08,hiit,478.87,0,84,130,162,0,14.63,1.2,0
10744680948,2023-03-22 06:13:37,strength_training,3032.4,0,587,142,173,0,113.2,3.1,2
10751366624,2023-03-23 04:59:02,treadmill_running,972.48,1906.69,77,93,102,0,2.98,0.2,0
10751395072,2023-03-23 05:26:37,hiit,538.16,0,78,118,146,0,9.75,0.7,0
10756602302,2023-03-23 21:30:28,strength_training,2248.58,0,179,95,150,0,7.39,0.6,0
10763936390,2023-03-24 18:16:50,virtual_ride,2626,20091.33,285,0,0,32,,,
10762151022,2023-03-24 19:45:24,treadmill_running,1945.89,5509.94,354,137,158,0,68,2.9,0
10764120969,2023-03-25 06:45:54,virtual_ride,2815.31,22417.78,359,0,0,32,,,
10764834550,2023-03-25 08:14:35,strength_training,4521.38,0,506,116,142,0,21.26,1.7,0
10769296418,2023-03-25 21:49:54,treadmill_running,811,1590.75,50,84,107,0,1.51,0.1,0
10770448917,2023-03-26 04:52:27,virtual_ride,4351,30410.59,407,147,240,46,,,
10770486085,2023-03-26 06:48:22,hiit,743.57,0,75,107,127,0,5.4,0.4,0
10770905306,2023-03-26 08:05:27,strength_training,4656.79,0,597,122,155,0,40.82,2.2,0.2
10775782022,2023-03-26 19:22:30,treadmill_running,2529.11,7757.24,497,143,157,0,82.36,3,0.1
10777519109,2023-03-27 04:48:34,hiit,485.24,0,92,140,179,0,36.81,2,0.9
10777677561,2023-03-27 05:21:46,treadmill_running,3415.49,10049.75,831,165,190,0,379.93,5,3.1
10781948210,2023-03-27 19:42:38,walking,1929.72,2167.71,160,86,113,24.55,4.11,0.3,0
10782982822,2023-03-27 22:51:45,walking,1945.97,2649.8,196,111,132,31.65,9.04,0.7,0
10784380321,2023-03-28 07:06:23,hiit,402.92,0,42,103,119,0,2.57,0.2,0
10788444439,2023-03-28 18:52:18,strength_training,2226.33,0,305,120,148,0,23.35,1.8,0
10788924703,2023-03-28 19:54:21,virtual_ride,1362,10064.72,134,0,0,16,,,
10791005552,2023-03-29 04:23:58,hiit,528.19,0,81,121,150,0,12.4,0.9,0
10791135847,2023-03-29 04:41:21,treadmill_running,3395.14,10564.67,776,157,176,0,195.37,4.2,0.1
10795069832,2023-03-29 18:26:39,virtual_ride,1404,10052.02,129,0,0,16,,,
10797966305,2023-03-30 05:42:25,hiit,446.16,0,53,109,127,0,4.38,0.3,0
10798216947,2023-03-30 06:26:36,strength_training,3655.48,0,552,134,172,0,74.05,2.8,0.2
10802908623,2023-03-30 21:37:00,breathwork,938,0,0,61,86,0,0.01,0,0
10804301263,2023-03-31 04:41:47,hiit,486.38,0,74,121,135,0,8.52,0.6,0
10804436060,2023-03-31 04:56:18,treadmill_running,3910.72,11601.21,838,151,163,0,150.12,3.7,0
10809996179,2023-03-31 18:53:05,hiking,35984.14,44048.4,2845,104,139,466.89,14.72,1.1,0
10817247432,2023-04-02 08:16:26,strength_training,5234.79,0,622,119,155,0,34.18,2.1,0.2
10819939132,2023-04-02 14:27:15,virtual_ride,2743.34,20011.74,275,113,127,32,,,
10824116691,2023-04-03 06:34:56,strength_training,2265.95,0,297,118,143,0,19.48,1.5,0
10830519049,2023-04-03 19:25:40,virtual_ride,2839.7,20064.2,258,103,114,32,,,
